customer_id,order_id,order_date,order_amount
260,2117,2021-03-10,31.07
260,2118,2021-07-15,135.37
260,2119,2021-02-01,71.58
260,2120,2021-06-10,342.92
261,2121,2020-07-26,416.84
261,2122,2020-06-07,67.35
261,2123,2021-02-23,54.87
261,2124,2020-05-19,301.26
261,2125,2020-08-25,66.29
261,2126,2020-08-14,370.7
261,2127,2020-09-28,193.01
261,2128,2020-12-17,303.13
261,2129,2021-02-12,162.14
261,2130,2020-06-10,332.2
261,2131,2020-12-11,341.61
261,2132,2020-05-01,97.41
261,2133,2020-07-17,244.72
262,2134,2021-09-02,457.88
262,2135,2021-07-22,144.16
262,2136,2021-03-15,377.15
262,2137,2021-08-22,280.55
262,2138,2021-05-01,84.97
262,2139,2021-04-12,140.34
262,2140,2021-07-25,446.95
262,2141,2021-09-01,229.34
263,2142,2022-03-05,452.65
263,2143,2021-11-18,455.29
263,2144,2021-09-19,262.67
263,2145,2021-09-11,80.84
264,2146,2022-06-02,313.53
264,2147,2022-01-31,383.75
264,2148,2022-05-01,91.86
264,2149,2022-08-17,366.68
264,2150,2022-10-03,316.14
264,2151,2022-10-13,30.3
264,2152,2022-01-16,398.79
264,2153,2022-08-03,437.75
264,2154,2022-10-24,322.09
264,2155,2022-05-17,265.08
264,2156,2021-12-19,377.36
264,2157,2022-09-19,185.3
264,2158,2022-09-18,153.88
264,2159,2022-04-25,413.18
264,2160,2022-01-02,283.03
265,2161,2020-07-26,160.54
265,2162,2020-10-19,327.13
265,2163,2021-01-02,430.26
265,2164,2020-07-30,147.23
265,2165,2020-04-29,244.62
265,2166,2020-07-13,157.07
265,2167,2020-08-31,170.41
265,2168,2020-06-19,303.03
265,2169,2021-01-19,317.79
265,2170,2021-01-11,279.52
265,2171,2020-10-03,149.28
265,2172,2020-11-26,341.37
265,2173,2020-05-18,157.36
266,2174,2021-04-27,278.62
266,2175,2021-04-08,490.28
266,2176,2021-09-10,443.81
266,2177,2021-01-07,24.75
266,2178,2020-10-30,110.54
266,2179,2021-04-18,393.56
266,2180,2020-11-10,209.79
266,2181,2020-10-10,83.96
266,2182,2020-11-08,390.83
266,2183,2020-12-14,308.32
266,2184,2021-06-05,14.75
266,2185,2021-09-14,313.87
267,2186,2021-11-24,327.59
267,2187,2022-08-21,162.11
267,2188,2021-11-29,465.69
267,2189,2022-07-22,251.94
267,2190,2022-04-04,87.25
267,2191,2022-07-26,236.08
268,2192,2020-12-15,245.38
268,2193,2021-05-05,45.82
268,2194,2021-04-21,438.6
268,2195,2020-06-18,461.11
268,2196,2021-04-07,296.06
268,2197,2020-06-15,342.49
268,2198,2021-01-18,231.2
268,2199,2020-10-14,415.59
269,2200,2021-09-23,29.4
269,2201,2021-06-29,210.07
269,2202,2021-09-04,229.71
269,2203,2021-12-09,98.36
269,2204,2021-07-28,414.08
270,2205,2021-01-20,131.75
270,2206,2020-09-05,397.39
270,2207,2021-03-29,166.25
270,2208,2021-05-19,397.68
270,2209,2021-01-26,485.63
270,2210,2021-05-22,385.29
271,2211,2021-09-19,228.55
271,2212,2022-04-19,260.56
271,2213,2022-03-22,206.43
271,2214,2022-03-06,385.29
272,2215,2021-04-04,257.02
272,2216,2021-02-17,261.84
272,2217,2021-04-27,180.83
272,2218,2021-03-26,254.81
272,2219,2021-01-02,410.88
272,2220,2021-07-11,269.64
272,2221,2021-04-05,210.9
272,2222,2020-09-20,223.32
272,2223,2020-09-29,31.17
273,2224,2021-12-13,73.35
273,2225,2021-08-13,289.75
273,2226,2021-06-21,328.98
273,2227,2021-10-28,411.56
273,2228,2022-01-12,386.31
273,2229,2022-01-19,297.24
273,2230,2021-04-22,320.61
273,2231,2022-03-13,390.39
273,2232,2022-01-02,77.33
273,2233,2022-02-24,28.3
273,2234,2022-01-05,306.72
274,2235,2020-10-03,312.68
274,2236,2021-02-25,297.98
274,2237,2020-07-08,251.66
274,2238,2020-08-15,205.56
274,2239,2020-09-23,171.6
274,2240,2020-12-20,199.61
274,2241,2021-06-28,29.78
274,2242,2021-01-16,100.43
274,2243,2021-02-23,37.88
274,2244,2021-02-20,486.0
274,2245,2020-07-30,56.77
274,2246,2021-03-23,282.0
274,2247,2021-04-26,124.94
275,2248,2021-11-30,369.88
275,2249,2022-04-30,484.86
275,2250,2022-06-03,410.22
275,2251,2021-07-22,90.71
275,2252,2021-08-08,315.19
275,2253,2021-12-23,455.69
275,2254,2022-03-09,47.58
275,2255,2022-01-26,342.24
275,2256,2022-05-16,279.19
275,2257,2022-03-09,89.33
275,2258,2022-06-17,498.79
275,2259,2021-08-23,253.8
275,2260,2021-10-13,189.65
275,2261,2021-09-20,179.09
275,2262,2021-07-30,283.89
276,2263,2021-12-12,281.97
276,2264,2022-06-20,321.35
276,2265,2022-03-28,130.59
276,2266,2022-03-23,43.47
276,2267,2021-11-08,231.6
277,2268,2020-07-27,376.06
277,2269,2020-06-27,76.09
277,2270,2020-04-12,484.37
277,2271,2020-10-10,434.87
277,2272,2020-07-08,376.88
277,2273,2020-10-16,258.66
277,2274,2020-05-15,42.13
278,2275,2021-05-10,60.21
278,2276,2021-02-02,336.36
278,2277,2020-11-06,245.61
278,2278,2020-06-14,295.44
279,2279,2020-12-07,264.19
279,2280,2020-12-23,354.91
279,2281,2020-10-06,291.53
279,2282,2020-11-23,189.39
279,2283,2020-03-30,75.32
279,2284,2021-02-07,204.89
279,2285,2020-07-24,205.64
279,2286,2020-04-07,339.58
279,2287,2020-08-17,119.0
279,2288,2021-02-10,144.84
280,2289,2020-10-12,57.65
280,2290,2020-04-10,287.58
280,2291,2020-10-17,296.36
281,2292,2021-07-31,40.66
281,2293,2021-03-23,186.21
281,2294,2021-01-05,94.8
281,2295,2020-11-18,453.88
281,2296,2021-07-21,177.67
281,2297,2021-08-07,308.91
282,2298,2020-06-24,338.3
282,2299,2020-10-14,455.09
283,2300,2021-10-22,350.08
283,2301,2022-03-09,207.62
283,2302,2022-01-01,372.18
283,2303,2022-01-25,177.8
284,2304,2020-09-20,159.07
284,2305,2021-05-23,167.78
284,2306,2020-10-31,210.73
284,2307,2020-09-23,152.01
284,2308,2020-12-24,323.39
284,2309,2021-02-10,342.55
285,2310,2021-12-25,148.19
285,2311,2022-06-18,138.72
285,2312,2022-06-09,280.84
285,2313,2022-03-13,48.89
285,2314,2022-05-01,198.53
285,2315,2021-07-03,305.48
285,2316,2021-08-29,480.65
285,2317,2022-06-15,258.53
285,2318,2022-05-03,462.04
286,2319,2020-11-28,267.67
286,2320,2020-12-14,261.67
286,2321,2021-06-22,139.51
286,2322,2021-05-04,320.62
286,2323,2020-12-17,329.86
286,2324,2021-08-15,53.55
286,2325,2021-08-19,21.42
286,2326,2021-09-11,11.36
286,2327,2021-02-04,412.38
287,2328,2021-02-10,173.51
287,2329,2021-06-09,289.31
287,2330,2021-03-19,465.04
287,2331,2021-03-14,362.6
287,2332,2021-05-06,453.95
287,2333,2021-08-19,29.29
287,2334,2020-12-17,229.73
287,2335,2021-08-11,392.56
287,2336,2021-04-13,357.19
287,2337,2021-08-19,79.59
287,2338,2021-03-21,182.43
287,2339,2021-05-01,188.23
288,2340,2020-10-13,227.11
288,2341,2020-10-21,457.32
288,2342,2020-10-13,107.33
288,2343,2021-04-22,484.23
288,2344,2021-07-04,61.67
288,2345,2021-01-18,360.16
288,2346,2021-02-17,307.76
288,2347,2020-11-13,373.2
288,2348,2021-03-06,490.48
288,2349,2020-09-26,310.01
288,2350,2020-12-21,410.17
288,2351,2021-05-25,447.18
289,2352,2021-08-06,151.69
289,2353,2021-04-19,50.11
289,2354,2021-07-06,24.46
289,2355,2021-07-19,318.24
290,2356,2020-11-11,310.52
290,2357,2021-05-16,62.38
290,2358,2021-05-30,488.51
290,2359,2021-04-17,462.41
290,2360,2020-09-12,380.96
290,2361,2020-10-09,332.65
290,2362,2021-04-29,10.82
290,2363,2021-05-28,497.94
290,2364,2021-07-27,186.47
290,2365,2021-07-08,411.09
291,2366,2020-10-25,452.77
291,2367,2020-04-24,438.32
291,2368,2020-11-21,212.84
291,2369,2021-02-01,72.51
291,2370,2020-05-22,463.31
291,2371,2020-04-09,283.15
291,2372,2021-01-14,193.76
291,2373,2020-07-22,239.16
291,2374,2020-07-26,34.58
291,2375,2020-12-18,396.84
291,2376,2020-09-04,67.58
291,2377,2020-09-16,277.76
292,2378,2020-11-25,158.23
292,2379,2020-12-28,121.84
292,2380,2021-06-26,419.77
292,2381,2021-02-14,189.87
292,2382,2020-11-29,401.15
292,2383,2020-10-02,195.03
292,2384,2021-03-11,399.9
292,2385,2020-11-02,155.99
292,2386,2021-06-05,484.79
292,2387,2021-04-12,91.07
292,2388,2020-11-25,287.11
292,2389,2020-12-14,365.88
292,2390,2021-02-08,28.26
292,2391,2020-10-20,488.05
292,2392,2021-07-23,55.45
293,2393,2020-10-23,164.39
293,2394,2021-05-05,33.62
293,2395,2020-08-09,226.52
293,2396,2021-06-11,12.18
293,2397,2020-07-14,271.49
293,2398,2020-12-18,335.39
293,2399,2020-08-12,180.32
293,2400,2020-07-23,485.33
293,2401,2021-04-09,192.9
293,2402,2021-04-09,247.39
293,2403,2020-10-20,153.5
293,2404,2021-01-17,38.06
293,2405,2020-11-22,226.51
294,2406,2021-01-17,365.1
294,2407,2021-04-11,345.47
294,2408,2021-06-07,168.34
294,2409,2021-06-23,347.02
294,2410,2021-05-11,276.11
294,2411,2021-09-05,161.95
294,2412,2020-12-13,366.63
294,2413,2021-07-23,44.4
294,2414,2021-03-01,98.17
294,2415,2021-02-07,426.65
294,2416,2021-07-09,120.86
294,2417,2021-04-10,203.34
294,2418,2021-05-30,444.56
294,2419,2021-06-26,318.4
294,2420,2021-02-05,99.37
295,2421,2022-09-08,11.19
295,2422,2022-04-10,215.45
295,2423,2022-02-23,463.78
295,2424,2022-04-22,127.39
295,2425,2022-03-24,243.39
295,2426,2021-12-19,232.99
296,2427,2022-10-08,194.04
296,2428,2022-02-24,146.29
296,2429,2022-11-19,185.57
296,2430,2022-07-17,423.31
296,2431,2022-07-13,114.02
296,2432,2022-08-01,470.53
296,2433,2022-07-09,37.54
296,2434,2022-06-20,89.1
296,2435,2022-05-07,325.13
297,2436,2022-02-23,256.57
297,2437,2022-10-09,381.38
298,2438,2021-02-28,402.83
298,2439,2021-05-17,66.16
298,2440,2020-08-21,200.5
298,2441,2020-12-26,215.03
299,2442,2022-02-09,144.48
299,2443,2022-02-27,398.51
299,2444,2022-01-14,322.74
299,2445,2021-10-10,230.84
299,2446,2021-05-23,246.07
299,2447,2021-11-06,185.39
300,2448,2022-08-11,29.1
300,2449,2022-04-04,256.27
300,2450,2022-03-07,396.57
300,2451,2022-02-25,12.38
300,2452,2022-03-26,236.12
300,2453,2022-05-13,281.21
300,2454,2022-10-15,274.45
300,2455,2022-05-03,345.91
300,2456,2022-11-02,380.81
300,2457,2022-09-01,448.97
300,2458,2022-07-31,241.24
301,2459,2020-09-15,158.42
301,2460,2021-02-18,354.62
301,2461,2020-09-15,36.58
301,2462,2020-08-15,350.12
301,2463,2021-03-15,148.26
301,2464,2021-01-30,162.86
301,2465,2020-09-10,300.25
301,2466,2020-12-16,177.18
301,2467,2020-06-27,346.53
301,2468,2020-06-12,466.37
301,2469,2020-09-30,267.16
301,2470,2021-04-06,82.2
301,2471,2020-05-12,474.23
301,2472,2021-04-05,16.27
302,2473,2020-07-24,152.21
302,2474,2020-08-01,345.33
302,2475,2020-07-21,357.12
302,2476,2021-05-08,444.95
302,2477,2020-11-12,422.7
302,2478,2020-08-16,178.17
302,2479,2021-05-07,42.73
302,2480,2021-02-12,460.33
302,2481,2021-04-22,118.86
302,2482,2020-11-15,385.87
302,2483,2020-12-05,395.39
302,2484,2020-05-30,402.31
303,2485,2021-10-13,497.34
303,2486,2022-06-26,31.09
303,2487,2021-12-14,215.71
303,2488,2021-10-22,212.61
303,2489,2022-01-27,128.11
303,2490,2022-05-17,422.09
304,2491,2021-03-04,314.37
304,2492,2020-12-08,327.48
304,2493,2021-04-23,134.9
305,2494,2022-05-26,362.97
305,2495,2021-09-27,245.38
305,2496,2022-06-05,487.59
305,2497,2022-03-29,154.47
305,2498,2022-06-03,21.99
306,2499,2021-06-17,464.96
306,2500,2022-02-16,103.46
306,2501,2021-06-24,363.86
306,2502,2021-11-16,483.49
306,2503,2022-05-19,52.36
306,2504,2022-03-13,367.27
306,2505,2022-04-07,490.48
307,2506,2021-12-05,337.45
307,2507,2022-01-09,20.76
307,2508,2022-03-10,119.57
308,2509,2021-12-16,474.65
308,2510,2022-01-15,286.58
308,2511,2022-08-22,449.05
308,2512,2022-07-08,353.08
308,2513,2022-04-17,219.24
308,2514,2022-01-12,63.74
308,2515,2022-02-10,450.01
308,2516,2022-06-20,166.93
308,2517,2022-08-04,145.09
308,2518,2021-11-18,131.68
308,2519,2021-12-11,487.73
308,2520,2021-11-05,321.5
308,2521,2022-03-26,26.49
308,2522,2022-07-12,63.61
308,2523,2022-05-03,293.33
309,2524,2022-06-19,486.58
309,2525,2022-12-15,30.56
309,2526,2022-07-16,164.32
309,2527,2021-12-21,254.42
309,2528,2022-03-31,226.83
309,2529,2022-06-13,49.62
310,2530,2022-02-14,249.97
310,2531,2021-12-14,446.46
310,2532,2022-10-05,287.61
310,2533,2021-12-12,18.11
310,2534,2022-04-08,296.3
310,2535,2022-10-18,346.18
310,2536,2022-10-24,362.21
311,2537,2021-10-31,55.38
311,2538,2021-10-28,464.76
311,2539,2020-12-23,427.96
311,2540,2021-10-10,144.38
312,2541,2020-10-04,222.19
312,2542,2021-02-14,473.57
312,2543,2021-01-14,275.11
312,2544,2021-02-27,303.45
312,2545,2020-10-30,486.38
312,2546,2020-12-20,288.55
312,2547,2020-06-27,26.33
313,2548,2021-07-27,207.86
313,2549,2021-07-14,84.07
313,2550,2021-11-28,415.94
313,2551,2021-12-21,376.0
313,2552,2021-09-09,421.1
313,2553,2021-07-23,359.98
313,2554,2022-01-21,381.54
313,2555,2022-03-12,427.96
313,2556,2021-05-30,393.15
313,2557,2021-10-30,80.52
314,2558,2022-05-05,304.54
315,2559,2021-06-29,116.18
315,2560,2022-01-15,178.55
315,2561,2021-10-17,327.78
315,2562,2021-06-05,477.67
315,2563,2021-08-02,278.21
315,2564,2022-04-01,10.79
315,2565,2021-08-22,56.84
316,2566,2022-01-28,223.72
316,2567,2021-08-17,175.0
316,2568,2021-08-19,219.25
317,2569,2021-11-30,137.93
317,2570,2022-02-03,195.13
318,2571,2021-06-09,398.5
318,2572,2022-01-05,53.45
318,2573,2021-04-24,272.94
318,2574,2021-11-07,92.25
318,2575,2021-08-29,231.89
318,2576,2022-01-26,86.37
318,2577,2021-04-05,120.8
318,2578,2022-02-17,458.99
318,2579,2022-01-18,477.09
318,2580,2021-12-01,302.63
318,2581,2022-02-17,421.54
318,2582,2021-05-27,17.68
318,2583,2021-10-23,207.18
319,2584,2021-11-08,123.71
320,2585,2021-08-13,479.32
321,2586,2021-02-01,483.23
321,2587,2020-12-09,15.66
321,2588,2020-06-30,32.14
321,2589,2021-01-12,210.11
321,2590,2020-09-29,123.45
321,2591,2020-07-27,196.42
321,2592,2020-11-21,412.9
321,2593,2020-10-19,160.62
321,2594,2020-10-08,231.76
322,2595,2021-02-22,124.31
322,2596,2021-05-16,159.79
322,2597,2021-04-24,337.09
322,2598,2021-08-05,294.4
322,2599,2021-02-12,469.81
322,2600,2021-04-15,141.38
322,2601,2021-09-18,417.97
322,2602,2021-10-08,429.83
323,2603,2021-01-24,369.19
323,2604,2020-04-10,360.4
323,2605,2020-04-30,63.67
323,2606,2020-07-09,41.16
323,2607,2020-10-15,483.21
323,2608,2020-11-14,460.85
323,2609,2020-07-25,76.45
323,2610,2021-01-24,125.75
323,2611,2020-05-13,104.03
323,2612,2020-05-17,244.88
324,2613,2022-01-21,149.48
324,2614,2021-09-03,469.9
324,2615,2022-01-06,345.57
324,2616,2021-08-02,347.33
324,2617,2021-11-22,316.87
324,2618,2021-06-17,418.81
324,2619,2022-02-17,152.77
325,2620,2021-09-11,171.6
325,2621,2021-05-31,485.41
325,2622,2021-04-19,460.91
325,2623,2021-07-22,96.03
326,2624,2021-07-30,421.05
326,2625,2021-05-05,34.35
326,2626,2021-08-17,327.31
326,2627,2021-01-10,193.87
326,2628,2020-12-20,157.54
326,2629,2021-11-04,71.46
326,2630,2021-04-16,353.41
327,2631,2020-05-18,61.32
327,2632,2020-09-08,215.48
327,2633,2020-10-15,390.77
327,2634,2020-07-16,86.75
327,2635,2020-09-25,79.83
327,2636,2020-06-28,499.02
327,2637,2020-06-13,111.0
327,2638,2020-01-26,303.58
327,2639,2020-12-02,281.92
327,2640,2020-07-25,310.92
327,2641,2020-07-25,56.14
327,2642,2020-06-09,288.54
328,2643,2020-10-22,172.48
328,2644,2021-04-25,12.46
328,2645,2020-12-28,11.01
328,2646,2020-12-07,125.52
329,2647,2021-11-23,53.24
329,2648,2021-06-10,141.91
329,2649,2021-08-18,246.93
329,2650,2022-02-04,492.26
329,2651,2021-12-18,300.27
329,2652,2021-11-02,28.15
329,2653,2021-10-05,350.1
329,2654,2021-06-18,34.95
329,2655,2022-03-12,461.98
329,2656,2021-06-08,190.14
329,2657,2022-02-05,197.98
329,2658,2021-10-07,151.98
329,2659,2022-01-27,147.48
330,2660,2021-07-15,219.41
330,2661,2021-03-15,198.55
331,2662,2020-11-28,215.61
331,2663,2021-04-15,130.21
331,2664,2021-05-04,229.28
331,2665,2020-12-09,460.78
331,2666,2021-06-25,204.98
331,2667,2020-12-31,266.68
331,2668,2021-05-29,75.24
331,2669,2021-05-04,43.6
331,2670,2020-12-09,330.06
332,2671,2020-10-09,73.07
332,2672,2021-03-05,336.45
332,2673,2021-05-02,48.82
332,2674,2020-09-28,96.1
332,2675,2020-08-08,58.0
332,2676,2020-07-25,473.01
332,2677,2021-05-31,362.5
332,2678,2021-06-18,268.61
332,2679,2021-04-09,499.32
332,2680,2020-09-11,155.55
332,2681,2021-05-26,388.56
332,2682,2020-09-27,22.64
333,2683,2020-06-18,71.19
333,2684,2020-07-09,65.35
333,2685,2021-01-11,473.64
333,2686,2021-02-13,312.66
333,2687,2020-03-28,382.12
333,2688,2020-03-10,417.72
333,2689,2020-05-14,308.78
333,2690,2021-01-27,14.48
333,2691,2020-09-03,11.29
333,2692,2020-09-13,28.36
333,2693,2020-04-12,254.1
333,2694,2021-02-20,325.18
333,2695,2020-06-08,68.04
334,2696,2020-11-15,325.79
334,2697,2020-09-21,245.45
334,2698,2020-04-20,439.45
334,2699,2020-11-24,95.12
334,2700,2020-12-04,218.71
334,2701,2020-03-16,92.09
334,2702,2020-08-27,324.74
334,2703,2020-09-19,48.89
334,2704,2020-06-10,414.2
335,2705,2021-02-07,29.3
335,2706,2021-01-31,496.78
335,2707,2020-12-05,466.66
335,2708,2020-12-20,47.29
335,2709,2021-07-25,252.09
335,2710,2021-05-19,398.94
335,2711,2021-05-24,231.62
336,2712,2020-06-29,79.28
336,2713,2020-07-25,285.58
336,2714,2021-05-02,176.18
336,2715,2021-03-27,24.61
336,2716,2021-04-30,389.49
336,2717,2020-10-31,83.23
337,2718,2021-12-08,332.99
337,2719,2021-07-13,404.11
337,2720,2021-03-22,268.56
337,2721,2021-05-15,162.71
337,2722,2021-12-16,411.8
337,2723,2021-10-26,27.51
337,2724,2021-12-06,392.04
337,2725,2021-05-20,173.77
337,2726,2021-08-24,363.95
337,2727,2021-12-15,284.75
337,2728,2021-05-28,254.84
338,2729,2020-12-12,122.65
338,2730,2021-03-04,279.46
338,2731,2021-03-06,442.9
338,2732,2020-12-13,277.61
338,2733,2021-04-21,405.31
338,2734,2020-10-04,470.37
338,2735,2020-08-18,427.04
338,2736,2021-05-27,401.69
338,2737,2020-07-19,24.09
338,2738,2021-04-12,28.73
338,2739,2021-03-02,399.09
338,2740,2020-07-08,93.65
338,2741,2020-11-09,340.23
339,2742,2021-02-07,210.57
339,2743,2021-04-12,366.71
339,2744,2021-08-07,333.18
339,2745,2021-09-29,310.03
339,2746,2020-11-20,10.96
339,2747,2021-07-31,272.75
339,2748,2020-12-22,180.72
339,2749,2021-07-14,379.22
339,2750,2021-09-29,130.57
339,2751,2020-10-17,129.87
339,2752,2021-10-05,463.94
339,2753,2021-05-31,147.03
339,2754,2021-03-23,95.01
340,2755,2021-09-11,239.55
340,2756,2021-09-14,164.04
340,2757,2021-03-30,487.1
340,2758,2021-04-18,78.17
340,2759,2021-06-18,330.58
341,2760,2021-09-23,363.56
341,2761,2021-01-21,380.07
341,2762,2021-09-03,24.44
342,2763,2020-09-16,175.06
343,2764,2022-08-13,378.52
343,2765,2022-08-01,239.75
343,2766,2022-01-09,61.29
343,2767,2022-09-03,106.46
343,2768,2022-07-18,156.07
343,2769,2022-06-18,114.9
343,2770,2022-02-26,475.01
343,2771,2022-04-25,231.49
344,2772,2020-08-31,83.52
344,2773,2021-02-10,467.66
344,2774,2020-08-23,121.69
344,2775,2020-05-11,426.83
345,2776,2021-06-26,102.11
345,2777,2021-02-07,174.61
345,2778,2020-12-26,168.06
345,2779,2021-10-13,441.99
345,2780,2021-08-04,164.31
345,2781,2021-09-11,155.16
345,2782,2021-04-21,26.14
345,2783,2020-12-05,149.84
346,2784,2021-10-25,321.23
346,2785,2021-06-14,203.94
346,2786,2020-11-25,232.07
346,2787,2021-01-30,354.2
346,2788,2021-01-22,431.42
346,2789,2021-07-10,55.53
346,2790,2021-05-15,404.35
347,2791,2021-04-03,481.1
347,2792,2021-03-19,313.74
347,2793,2021-06-06,159.76
347,2794,2021-06-22,325.75
347,2795,2021-09-13,168.35
347,2796,2021-10-06,457.4
347,2797,2020-12-25,216.17
347,2798,2021-02-13,387.98
347,2799,2021-03-05,259.41
347,2800,2021-01-03,34.56
347,2801,2021-06-27,412.24
347,2802,2021-07-11,347.3
347,2803,2021-01-17,418.69
348,2804,2021-06-21,497.25
348,2805,2022-02-04,352.42
349,2806,2022-04-21,241.79
349,2807,2022-02-16,473.0
349,2808,2022-03-31,173.09
349,2809,2022-07-25,417.69
349,2810,2022-03-22,127.94
349,2811,2022-06-14,459.08
349,2812,2022-06-30,391.23
349,2813,2021-12-04,294.74
349,2814,2022-04-15,144.18
349,2815,2022-06-09,336.47
349,2816,2022-11-03,429.61
349,2817,2022-05-09,376.71
349,2818,2021-12-13,87.25
349,2819,2021-12-28,304.12
350,2820,2021-09-01,354.2
350,2821,2021-12-25,397.35
350,2822,2022-08-16,390.06
350,2823,2022-03-26,297.17
350,2824,2022-05-22,181.44
350,2825,2022-05-30,70.65
350,2826,2022-01-13,358.27
351,2827,2021-09-17,270.86
351,2828,2021-07-24,395.27
351,2829,2021-07-23,62.6
351,2830,2022-02-07,250.77
351,2831,2022-01-23,122.7
351,2832,2022-02-11,411.97
351,2833,2022-02-09,163.28
351,2834,2021-04-08,59.89
351,2835,2022-01-25,462.6
351,2836,2021-08-28,13.83
351,2837,2022-01-12,304.84
351,2838,2021-07-24,465.18
351,2839,2021-11-26,191.48
351,2840,2021-12-19,354.18
351,2841,2021-09-02,164.1
352,2842,2022-05-16,247.39
352,2843,2022-01-18,238.53
352,2844,2022-05-07,142.24
352,2845,2022-08-24,326.54
352,2846,2022-06-11,273.24
352,2847,2022-04-30,414.67
352,2848,2022-10-04,300.57
352,2849,2022-03-04,432.44
352,2850,2021-11-29,434.18
353,2851,2021-10-18,381.58
353,2852,2022-07-01,165.26
353,2853,2021-10-26,418.05
353,2854,2022-06-23,75.86
353,2855,2022-03-13,98.09
353,2856,2022-03-26,397.4
353,2857,2021-12-19,82.74
353,2858,2022-01-08,475.58
353,2859,2022-01-09,422.11
353,2860,2021-10-28,444.09
353,2861,2022-08-16,282.37
353,2862,2022-08-15,43.45
354,2863,2021-08-15,321.61
354,2864,2022-01-31,426.01
354,2865,2022-02-02,170.45
354,2866,2022-02-12,68.68
355,2867,2021-12-31,341.62
355,2868,2022-06-30,489.06
355,2869,2022-07-20,366.62
355,2870,2022-04-16,408.93
355,2871,2022-05-13,242.43
355,2872,2021-09-04,226.45
355,2873,2021-10-05,444.43
355,2874,2022-01-05,134.24
356,2875,2021-09-29,52.76
356,2876,2021-08-20,168.84
356,2877,2021-09-16,86.72
356,2878,2022-06-15,368.74
356,2879,2022-07-04,186.34
356,2880,2022-04-24,446.2
356,2881,2021-08-29,278.81
356,2882,2022-06-30,233.87
356,2883,2022-04-18,61.83
356,2884,2022-02-05,20.2
356,2885,2022-04-13,214.52
356,2886,2022-04-09,11.73
357,2887,2022-01-18,82.15
357,2888,2021-10-11,15.56
357,2889,2021-10-25,179.19
357,2890,2022-01-08,172.06
357,2891,2021-04-30,96.16
357,2892,2021-06-07,245.2
357,2893,2021-02-20,151.53
357,2894,2021-04-09,441.05
357,2895,2021-08-30,70.08
357,2896,2021-12-20,227.71
357,2897,2021-01-29,372.2
357,2898,2021-06-06,383.66
357,2899,2021-04-30,235.88
357,2900,2021-07-15,44.34
357,2901,2021-09-19,355.14
358,2902,2021-11-18,15.17
358,2903,2021-09-28,59.23
358,2904,2021-10-22,355.86
358,2905,2021-12-16,110.58
358,2906,2021-12-19,480.43
359,2907,2022-03-31,103.49
359,2908,2021-05-04,106.45
359,2909,2021-09-24,60.2
359,2910,2022-01-28,279.32
359,2911,2022-01-14,282.9
360,2912,2021-12-26,274.18
361,2913,2022-06-19,263.36
361,2914,2022-05-11,193.16
361,2915,2021-09-03,50.77
361,2916,2022-02-05,405.42
361,2917,2021-12-17,101.65
361,2918,2021-10-28,135.49
361,2919,2021-10-22,306.64
361,2920,2022-02-11,468.85
361,2921,2021-10-09,496.05
361,2922,2022-04-17,279.43
362,2923,2020-06-25,372.74
362,2924,2020-10-20,23.8
362,2925,2020-08-27,272.08
362,2926,2020-03-17,102.17
362,2927,2020-11-09,175.47
362,2928,2020-04-14,116.15
362,2929,2020-02-22,454.13
362,2930,2021-01-11,448.88
362,2931,2020-10-01,360.27
362,2932,2020-06-04,326.74
362,2933,2020-06-07,111.37
363,2934,2020-11-08,474.57
363,2935,2020-09-10,422.62
363,2936,2020-05-31,341.25
363,2937,2020-10-31,224.79
363,2938,2020-11-24,487.47
363,2939,2020-08-08,244.49
363,2940,2020-10-15,93.7
364,2941,2021-08-21,294.26
364,2942,2021-11-07,37.13
364,2943,2021-11-25,17.19
364,2944,2022-01-06,446.44
364,2945,2022-01-31,271.18
364,2946,2022-03-05,420.18
364,2947,2021-05-30,18.15
364,2948,2021-10-28,261.73
364,2949,2021-11-07,80.37
364,2950,2021-10-25,264.72
364,2951,2021-10-29,278.62
364,2952,2021-12-28,76.84
364,2953,2021-12-28,391.99
364,2954,2022-01-22,463.96
365,2955,2022-10-15,54.07
365,2956,2021-11-24,340.42
365,2957,2022-06-07,286.7
365,2958,2022-06-16,373.13
365,2959,2022-09-15,138.05
365,2960,2022-03-31,284.99
365,2961,2022-09-20,324.0
366,2962,2022-04-07,192.43
366,2963,2022-03-06,184.07
366,2964,2021-07-11,271.16
367,2965,2022-01-20,169.81
367,2966,2022-11-07,411.73
367,2967,2022-03-11,44.64
368,2968,2022-05-07,247.96
368,2969,2022-03-25,249.48
368,2970,2022-05-22,444.65
368,2971,2021-07-21,341.95
368,2972,2022-02-10,190.87
368,2973,2022-01-02,336.67
368,2974,2021-07-30,218.5
369,2975,2021-07-05,460.69
369,2976,2021-08-22,204.76
369,2977,2021-08-23,363.69
369,2978,2021-10-03,489.85
369,2979,2021-11-02,113.93
369,2980,2021-04-17,369.13
369,2981,2021-07-26,244.85
369,2982,2022-01-04,286.25
369,2983,2021-05-03,38.48
369,2984,2022-01-08,224.29
369,2985,2021-09-29,383.35
369,2986,2021-04-04,346.35
369,2987,2021-07-15,149.02
370,2988,2021-01-05,417.47
370,2989,2020-12-28,462.9
